URL,Title,Title length,Title source,Meta description,Meta length,Meta source,Meta keywords,Robots,Canonical,Open Graph title,Open Graph description,Twitter title,Twitter description,Google verification tag if present,Other meta tags,Issues
/collection/fabric/kanjeevaram,Pre-Loved Kanjeevaram Sarees | From The Trunk,45,app/(site)/collection/fabric/[fabric]/page.tsx,"Explore authenticated pre-loved Kanjeevaram sarees, condition-checked and prepared for a second story.",102,lib/seo/keyword-landing-pages.ts,,"noindex, follow",https://www.fromthetrunk.shop/collection/fabric/kanjeevaram,Pre-Loved Kanjeevaram Sarees,"Explore authenticated pre-loved Kanjeevaram sarees, condition-checked and prepared for a second story.",Pre-Loved Kanjeevaram Sarees,"Explore authenticated pre-loved Kanjeevaram sarees, condition-checked and prepared for a second story.",,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",
/collection/occasion/festive,Pre-Loved Festive Sarees | From The Trunk,41,app/(site)/collection/occasion/[occasion]/page.tsx,"Shop authenticated pre-loved festive sarees for celebrations, pujas, dinners, and family occasions.",99,lib/seo/keyword-landing-pages.ts,,"noindex, follow",https://www.fromthetrunk.shop/collection/occasion/festive,Pre-Loved Festive Sarees,"Shop authenticated pre-loved festive sarees for celebrations, pujas, dinners, and family occasions.",Pre-Loved Festive Sarees,"Shop authenticated pre-loved festive sarees for celebrations, pujas, dinners, and family occasions.",,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",
/collection/occasion/wedding,Pre-Loved Wedding Sarees | From The Trunk,41,app/(site)/collection/occasion/[occasion]/page.tsx,"Browse pre-loved wedding sarees when ceremonial pieces are available, with provenance and condition details.",108,lib/seo/keyword-landing-pages.ts,,"noindex, follow",https://www.fromthetrunk.shop/collection/occasion/wedding,Pre-Loved Wedding Sarees,"Browse pre-loved wedding sarees when ceremonial pieces are available, with provenance and condition details.",Pre-Loved Wedding Sarees,"Browse pre-loved wedding sarees when ceremonial pieces are available, with provenance and condition details.",,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",
/faq,Pre-Loved Saree FAQs | From The Trunk,37,app/(site)/faqs/page.tsx | tests/unit/aeo-geo-faq.test.ts,"Answers on authenticity, sizing, shipping, returns and consignment for pre-loved sarees at From The Trunk.",106,app/(site)/faqs/page.tsx | tests/unit/aeo-geo-faq.test.ts,,"index, follow",https://www.fromthetrunk.shop/faqs,Pre-Loved Saree FAQs | From The Trunk,"Answers on authenticity, sizing, shipping, returns and consignment for pre-loved sarees at From The Trunk.",Pre-Loved Saree FAQs | From The Trunk,"Answers on authenticity, sizing, shipping, returns and consignment for pre-loved sarees at From The Trunk.",,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",expected noindex missing
/about,Our Story — Sarees With Provenance | From The Trunk,51,app/(site)/our-story/layout.tsx,Why we authenticate every saree and pass on its story. Meet From The Trunk — a home for pre-loved luxury sarees that still have a story to tell.,144,app/(site)/our-story/layout.tsx,,"index, follow",https://www.fromthetrunk.shop/our-story,Our Story — Sarees With Provenance | From The Trunk,Why we authenticate every saree and pass on its story. Meet From The Trunk — a home for pre-loved luxury sarees that still have a story to tell.,Our Story — Sarees With Provenance | From The Trunk,Why we authenticate every saree and pass on its story. Meet From The Trunk — a home for pre-loved luxury sarees that still have a story to tell.,,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",expected noindex missing
/stories,Our Story — Sarees With Provenance | From The Trunk,51,app/(site)/our-story/layout.tsx,Why we authenticate every saree and pass on its story. Meet From The Trunk — a home for pre-loved luxury sarees that still have a story to tell.,144,app/(site)/our-story/layout.tsx,,"index, follow",https://www.fromthetrunk.shop/our-story,Our Story — Sarees With Provenance | From The Trunk,Why we authenticate every saree and pass on its story. Meet From The Trunk — a home for pre-loved luxury sarees that still have a story to tell.,Our Story — Sarees With Provenance | From The Trunk,Why we authenticate every saree and pass on its story. Meet From The Trunk — a home for pre-loved luxury sarees that still have a story to tell.,,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",expected noindex missing
/search?q=silk,Search | From The Trunk,23,app/(site)/search/page.tsx,"Shop curated pre-loved sarees, heirloom silk sarees, designer drapes, and restored Indian textiles authenticated by From The Trunk.",131,app/(site)/layout.tsx,,"noindex, follow",,From The Trunk | Authenticated Pre-Loved Sarees in India,"Shop curated pre-loved sarees, heirloom silk sarees, designer drapes, and restored Indian textiles authenticated by From The Trunk.",From The Trunk | Authenticated Pre-Loved Sarees in India,"Shop curated pre-loved sarees, heirloom silk sarees, designer drapes, and restored Indian textiles authenticated by From The Trunk.",,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",
/collection?fabric=silk,Pre-Loved & Vintage Luxury Sarees – Shop All | From The Trunk,61,app/(site)/collection/page.tsx,"Browse our full collection of authenticated pre-loved sarees — silk, chiffon, Banarasi and designer drapes. One-of-a-kind pieces, new arrivals weekly.",150,app/(site)/collection/page.tsx,,"noindex, follow",https://www.fromthetrunk.shop/collection,Pre-Loved & Vintage Luxury Sarees – Shop All | From The Trunk,"Browse our full collection of authenticated pre-loved sarees — silk, chiffon, Banarasi and designer drapes. One-of-a-kind pieces, new arrivals weekly.",Pre-Loved & Vintage Luxury Sarees – Shop All | From The Trunk,"Browse our full collection of authenticated pre-loved sarees — silk, chiffon, Banarasi and designer drapes. One-of-a-kind pieces, new arrivals weekly.",,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",
/collection?occasion=wedding,Pre-Loved & Vintage Luxury Sarees – Shop All | From The Trunk,61,app/(site)/collection/page.tsx,"Browse our full collection of authenticated pre-loved sarees — silk, chiffon, Banarasi and designer drapes. One-of-a-kind pieces, new arrivals weekly.",150,app/(site)/collection/page.tsx,,"noindex, follow",https://www.fromthetrunk.shop/collection,Pre-Loved & Vintage Luxury Sarees – Shop All | From The Trunk,"Browse our full collection of authenticated pre-loved sarees — silk, chiffon, Banarasi and designer drapes. One-of-a-kind pieces, new arrivals weekly.",Pre-Loved & Vintage Luxury Sarees – Shop All | From The Trunk,"Browse our full collection of authenticated pre-loved sarees — silk, chiffon, Banarasi and designer drapes. One-of-a-kind pieces, new arrivals weekly.",,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",
/collection?tags=top-viewed,Pre-Loved & Vintage Luxury Sarees – Shop All | From The Trunk,61,app/(site)/collection/page.tsx,"Browse our full collection of authenticated pre-loved sarees — silk, chiffon, Banarasi and designer drapes. One-of-a-kind pieces, new arrivals weekly.",150,app/(site)/collection/page.tsx,,"noindex, follow",https://www.fromthetrunk.shop/collection,Pre-Loved & Vintage Luxury Sarees – Shop All | From The Trunk,"Browse our full collection of authenticated pre-loved sarees — silk, chiffon, Banarasi and designer drapes. One-of-a-kind pieces, new arrivals weekly.",Pre-Loved & Vintage Luxury Sarees – Shop All | From The Trunk,"Browse our full collection of authenticated pre-loved sarees — silk, chiffon, Banarasi and designer drapes. One-of-a-kind pieces, new arrivals weekly.",,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",
/collection?type=blouse,Pre-Loved & Vintage Luxury Sarees – Shop All | From The Trunk,61,app/(site)/collection/page.tsx,"Browse our full collection of authenticated pre-loved sarees — silk, chiffon, Banarasi and designer drapes. One-of-a-kind pieces, new arrivals weekly.",150,app/(site)/collection/page.tsx,,"noindex, follow",https://www.fromthetrunk.shop/collection,Pre-Loved & Vintage Luxury Sarees – Shop All | From The Trunk,"Browse our full collection of authenticated pre-loved sarees — silk, chiffon, Banarasi and designer drapes. One-of-a-kind pieces, new arrivals weekly.",Pre-Loved & Vintage Luxury Sarees – Shop All | From The Trunk,"Browse our full collection of authenticated pre-loved sarees — silk, chiffon, Banarasi and designer drapes. One-of-a-kind pieces, new arrivals weekly.",,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",
/collection?sort=price-asc,Pre-Loved & Vintage Luxury Sarees – Shop All | From The Trunk,61,app/(site)/collection/page.tsx,"Browse our full collection of authenticated pre-loved sarees — silk, chiffon, Banarasi and designer drapes. One-of-a-kind pieces, new arrivals weekly.",150,app/(site)/collection/page.tsx,,"noindex, follow",https://www.fromthetrunk.shop/collection,Pre-Loved & Vintage Luxury Sarees – Shop All | From The Trunk,"Browse our full collection of authenticated pre-loved sarees — silk, chiffon, Banarasi and designer drapes. One-of-a-kind pieces, new arrivals weekly.",Pre-Loved & Vintage Luxury Sarees – Shop All | From The Trunk,"Browse our full collection of authenticated pre-loved sarees — silk, chiffon, Banarasi and designer drapes. One-of-a-kind pieces, new arrivals weekly.",,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",
/seo-audit-definitely-missing,From The Trunk | Authenticated Pre-Loved Sarees in India,56,app/(site)/layout.tsx,"Shop curated pre-loved sarees, heirloom silk sarees, designer drapes, and restored Indian textiles authenticated by From The Trunk.",131,app/(site)/layout.tsx,,noindex,,From The Trunk | Authenticated Pre-Loved Sarees in India,"Shop curated pre-loved sarees, heirloom silk sarees, designer drapes, and restored Indian textiles authenticated by From The Trunk.",From The Trunk | Authenticated Pre-Loved Sarees in India,"Shop curated pre-loved sarees, heirloom silk sarees, designer drapes, and restored Indian textiles authenticated by From The Trunk.",,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",
/admin,| From The Trunk,16,app/(site)/authentication/page.tsx | app/(site)/collection/page.tsx | app/(site)/contact/page.tsx | app/(site)/faqs/page.tsx | app/(site)/layout.tsx,"Shop curated pre-loved sarees, heirloom silk sarees, designer drapes, and restored Indian textiles authenticated by From The Trunk.",131,app/(site)/layout.tsx,,"index, follow",,From The Trunk | Authenticated Pre-Loved Sarees in India,"Shop curated pre-loved sarees, heirloom silk sarees, designer drapes, and restored Indian textiles authenticated by From The Trunk.",From The Trunk | Authenticated Pre-Loved Sarees in India,"Shop curated pre-loved sarees, heirloom silk sarees, designer drapes, and restored Indian textiles authenticated by From The Trunk.",,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",expected noindex missing | expected nofollow missing
/admin/orders/seo-audit-placeholder/packing-slip,From the Trunk Admin,20,lib/seo/route-metadata.ts,,0,app/(admin)/admin/orders/[id]/packing-slip/page.tsx,,noindex,,,,,,,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""}",
/collection/stretchfit-blouse,From The Trunk Product | From The Trunk,39,app/(site)/collection/[slug]/page.tsx,Explore authenticated pre-loved luxury sarees from From The Trunk.,66,app/(site)/collection/[slug]/page.tsx,,"noindex, follow",https://www.fromthetrunk.shop/collection/stretchfit-blouse,From The Trunk Product,Explore authenticated pre-loved luxury sarees from From The Trunk.,From The Trunk Product,Explore authenticated pre-loved luxury sarees from From The Trunk.,,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",
/collection/stretchfit-blouse-1,From The Trunk Product | From The Trunk,39,app/(site)/collection/[slug]/page.tsx,Explore authenticated pre-loved luxury sarees from From The Trunk.,66,app/(site)/collection/[slug]/page.tsx,,"noindex, follow",https://www.fromthetrunk.shop/collection/stretchfit-blouse-1,From The Trunk Product,Explore authenticated pre-loved luxury sarees from From The Trunk.,From The Trunk Product,Explore authenticated pre-loved luxury sarees from From The Trunk.,,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",
/collection/sleeveless-cerise-pink-stretchfit-blouse,From The Trunk Product | From The Trunk,39,app/(site)/collection/[slug]/page.tsx,Explore authenticated pre-loved luxury sarees from From The Trunk.,66,app/(site)/collection/[slug]/page.tsx,,"noindex, follow",https://www.fromthetrunk.shop/collection/sleeveless-cerise-pink-stretchfit-blouse,From The Trunk Product,Explore authenticated pre-loved luxury sarees from From The Trunk.,From The Trunk Product,Explore authenticated pre-loved luxury sarees from From The Trunk.,,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",
/collection/sleeveless-marigold-orange-stretchfit,From The Trunk Product | From The Trunk,39,app/(site)/collection/[slug]/page.tsx,Explore authenticated pre-loved luxury sarees from From The Trunk.,66,app/(site)/collection/[slug]/page.tsx,,"noindex, follow",https://www.fromthetrunk.shop/collection/sleeveless-marigold-orange-stretchfit,From The Trunk Product,Explore authenticated pre-loved luxury sarees from From The Trunk.,From The Trunk Product,Explore authenticated pre-loved luxury sarees from From The Trunk.,,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",
/collection/sleeveless-black-stretchfit,From The Trunk Product | From The Trunk,39,app/(site)/collection/[slug]/page.tsx,Explore authenticated pre-loved luxury sarees from From The Trunk.,66,app/(site)/collection/[slug]/page.tsx,,"noindex, follow",https://www.fromthetrunk.shop/collection/sleeveless-black-stretchfit,From The Trunk Product,Explore authenticated pre-loved luxury sarees from From The Trunk.,From The Trunk Product,Explore authenticated pre-loved luxury sarees from From The Trunk.,,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",
/collection/rose-vine-stripe-chiffon-saree,Rose Vine Stripe Chiffon Saree | From The Trunk,47,app/(site)/collection/[slug]/page.tsx,"Own 'Rose Vine Stripe Chiffon Saree', a one-of-a-kind pre-loved Chiffon saree authenticated by From The Trunk. Shipped with provenance.",135,app/(site)/collection/[slug]/page.tsx,,"index, follow",https://www.fromthetrunk.shop/collection/rose-vine-stripe-chiffon-saree,Rose Vine Stripe Chiffon Saree,"Own 'Rose Vine Stripe Chiffon Saree', a one-of-a-kind pre-loved Chiffon saree authenticated by From The Trunk. Shipped with provenance.",Rose Vine Stripe Chiffon Saree,"Own 'Rose Vine Stripe Chiffon Saree', a one-of-a-kind pre-loved Chiffon saree authenticated by From The Trunk. Shipped with provenance.",,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",indexable URL missing from sitemap
/collection/coral-sunrise-chiffon-georgette-saree,Coral Sunrise Chiffon Georgette Saree – Pre-Loved Silk Saree | From The Trunk,77,app/(site)/collection/[slug]/page.tsx,"Own 'Coral Sunrise Chiffon Georgette Saree', a one-of-a-kind pre-loved Silk saree authenticated by From The Trunk. Shipped with provenance.",139,app/(site)/collection/[slug]/page.tsx,,"index, follow",https://www.fromthetrunk.shop/collection/coral-sunrise-chiffon-georgette-saree,Coral Sunrise Chiffon Georgette Saree – Pre-Loved Silk Saree,"Own 'Coral Sunrise Chiffon Georgette Saree', a one-of-a-kind pre-loved Silk saree authenticated by From The Trunk. Shipped with provenance.",Coral Sunrise Chiffon Georgette Saree – Pre-Loved Silk Saree,"Own 'Coral Sunrise Chiffon Georgette Saree', a one-of-a-kind pre-loved Silk saree authenticated by From The Trunk. Shipped with provenance.",,"{""name"":"""",""content"":""""} | {""name"":""viewport"",""content"":""width=device-width, initial-scale=1""} | {""name"":""next-size-adjust"",""content"":""""} | {""name"":""theme-color"",""content"":""#4b2626""}",indexable URL missing from sitemap
