File path,File type,SEO relevance,Important SEO strings found,Routes affected,Notes
lib/seo/image-urls.ts,.ts,other,"L1: import type { Product } from ""@/types/domain""; | L3: import { absoluteUrl } from ""@/lib/seo/site-url""; | L33: export function productSeoImageUrls(product: Pick<Product, ""images"">): string[] { | L34: const urls = (product.images ?? [])",/404 | /[...slug] | /authentication | /blouses | /cart | /checkout/confirmation | /checkout | /collection/[slug] | /collection/fabric/[fabric] | /collection/occasion/[occasion] | /collection | /contact | /faqs | /founders | /guides/[slug] | /how-it-works | /our-team | /packing | / | /policies/[slug] | /policies | /privacy-policy | /return-policy | /search | /sell-your-saree | /shipping-policy | /terms-of-service | /top-viewed | /why,41 text lines scanned
lib/seo/json-ld.ts,.ts,schema,"L1: import type { Product } from ""@/types/domain""; | L4: import { productSeoImageUrls } from ""@/lib/seo/image-urls""; | L5: import { absoluteUrl } from ""@/lib/seo/site-url""; | L8: * Generate JSON-LD structured data for a product page. | L9: * See: https://schema.org/Product | L11: export function productJsonLd(product: Product): Record<string, unknown> { | L12: const images = productSeoImageUrls(product); | L13: const displayDetails = getProductDisplayDetails(product); | L14: const category = product.collection?.name ?? ""Pre-loved saree""; | L30: product.storyProvenance | L34: value: product.storyProvenance, | L40: ""@context"": ""https://schema.org"",",/[...slug] | /blouses | /collection/[slug] | /collection/fabric/[fabric] | /collection/occasion/[occasion] | /collection | /contact | /faqs | /guides/[slug] | / | /sell-your-saree | /top-viewed,179 text lines scanned
lib/seo/keyword-data.ts,.ts,other,"L1: import { keywordLandingPages } from ""@/lib/seo/keyword-landing-pages""; | L60: | ""improve title"" | L65: | ""noindex"" | L278: ""# SEO Keyword Opportunity Report"", | L296: ""- High impressions with low CTR: improve title/meta, then retest in Search Console."", | L298: ""- Noindex/deferred pages: keep noindex until product count or expert content supports indexing."", | L309: indexPolicy: page.sitemap || page.indexableWithoutProducts ? ""index"" : ""noindex"", | L340: if (indexPolicy.includes(""noindex"") || indexPolicy.includes(""defer"")) { | L341: return ""noindex""; | L354: return ""improve title""; | L436: return page.sitemap || page.indexableWithoutProducts ? ""index"" : ""noindex"";",,543 text lines scanned
lib/seo/keyword-landing-pages.ts,.ts,other,"L4: import { publicPageMetadata } from ""@/lib/seo/metadata""; | L5: import { absoluteUrl } from ""@/lib/seo/site-url""; | L22: description: string; | L32: sitemap: boolean; | L34: title: string; | L49: title: ""Pre-Loved Silk Sarees Online India"", | L50: description: | L70: sitemap: true, | L88: title: ""Pre-Loved Kanjeevaram Sarees"", | L89: description: | L94: ""Inventory is intentionally limited because every piece is sourced one by one. When fewer pieces are available, this page remains a helpful reference but is kept out of the sitema… | L104: sitemap: false,",/blouses | /collection/[slug] | /collection/fabric/[fabric] | /collection/occasion/[occasion] | /guides/[slug] | /sell-your-saree,541 text lines scanned
lib/seo/metadata.ts,.ts,metadata,"L1: import type { Metadata } from ""next""; | L3: import { absoluteUrl } from ""@/lib/seo/site-url""; | L4: import { toSeoImageUrl } from ""@/lib/seo/image-urls""; | L32: title: string; | L33: description: string; | L61: title, | L62: description, | L65: }: PublicPageMetadataInput): Metadata { | L66: const canonical = absoluteUrl(path); | L68: const metadataTitle = title.includes(SITE_NAME) | L69: ? { absolute: title } | L70: : title;",/404 | /authentication | /blouses | /cart | /checkout/confirmation | /checkout | /collection/[slug] | /collection/fabric/[fabric] | /collection/occasion/[occasion] | /collection | /contact | /faqs | /founders | /guides/[slug] | /how-it-works | /our-team | /packing | / | /policies/[slug] | /policies | /privacy-policy | /return-policy | /search | /sell-your-saree | /shipping-policy | /terms-of-service | /top-viewed | /why,95 text lines scanned
lib/seo/og-data.ts,.ts,metadata,"L2: * P5-06: Per-product OG data extraction — pure function, no side effects. | L4: * Derives the title, price (in rupees), and first image URL from a product | L5: * for use in the PDP opengraph-image route (app/(site)/collection/[slug]/ | L6: * opengraph-image.tsx). Tested in tests/unit/aeo-schema-completeness.test.ts. | L12: import type { Product } from ""@/types/domain""; | L15: import { toSeoImageUrl } from ""@/lib/seo/image-urls""; | L18: /** The OG title: product name + fabric shorthand. */ | L19: title: string; | L22: /** Absolute URL of the first product image, or null if none. */ | L27: * Extract the per-product OG data needed by the opengraph-image route. | L30: export function extractPdpOgData(product: Product): PdpOgData { | L31: const displayDetails = getProductDisplayDetails(product);",,42 text lines scanned
lib/seo/pdp-meta.ts,.ts,metadata,"L2: * Pure helpers for PDP title and description meta generation. | L7: * Build the <title> for a product detail page. | L11: * Redundancy guard: when the product name already ends with ""{fabric} saree"" | L33: /** Target length for the PDP meta description (kept ≤ this where possible). */ | L40: * Build the meta description for a product detail page. | L46: * The description is ALWAYS unique per product (the name is embedded). The | L48: * fallback) and is truncated at a word boundary so the whole description stays | L51: * provenance-forward description. | L59: // Normalize fabric the same way the title does, so we never emit ""silk saree",/collection/[slug],120 text lines scanned
lib/seo/product-indexing.ts,.ts,product,"L4: metadata?: null | SeoMetadata; | L19: /\buntitled product\b/i, | L49: function metadataHasQaFlag(metadata: SeoMetadata | null | undefined): boolean { | L50: if (!metadata) return false; | L52: return Object.entries(metadata).some(([key, value]) => { | L86: function searchableProductText(product: SeoProductLike): string { | L88: product.name, | L89: product.slug, | L90: product.storyTitle, | L91: product.storyNarrative, | L92: ...metadataText(product.metadata), | L98: export function isQaTestProduct(product: SeoProductLike): boolean {",/collection/[slug],144 text lines scanned
lib/seo/route-metadata.ts,.ts,metadata,"L1: import type { Metadata } from ""next""; | L3: import { publicPageMetadata } from ""@/lib/seo/metadata""; | L8: * the links on them (e.g. product links) so link equity still flows through. | L10: export const CUSTOMER_NOINDEX_FOLLOW_ROBOTS: NonNullable<Metadata[""robots""]> = { | L19: export const ADMIN_NOINDEX_NOFOLLOW_ROBOTS: NonNullable<Metadata[""robots""]> = { | L24: export const ADMIN_METADATA: Metadata = { | L25: title: ""From the Trunk Admin"", | L26: robots: ADMIN_NOINDEX_NOFOLLOW_ROBOTS, | L29: export const WHY_PAGE_METADATA: Metadata = publicPageMetadata({ | L30: title: ""Why We Do What We Do"", | L31: description:",/404 | /cart | /checkout/confirmation | /checkout | /search | /why,35 text lines scanned
lib/seo/site-url.ts,.ts,other,"L37: `[seo] Invalid production canonical origin ""${origin ?? ""missing""}""; using ${DEFAULT_CANONICAL_ORIGIN}.`,",/admin/orders/[id]/packing-slip | /404 | /[...slug] | /authentication | /blouses | /cart | /checkout/confirmation | /checkout | /collection/[slug] | /collection/fabric/[fabric] | /collection/occasion/[occasion] | /collection | /contact | /faqs | /founders | /guides/[slug] | /how-it-works | /our-team | /packing | / | /policies/[slug] | /policies | /privacy-policy | /return-policy | /search | /sell-your-saree | /shipping-policy | /terms-of-service | /top-viewed | /why,79 text lines scanned
lib/social/latest-reel.ts,.ts,test,,,68 text lines scanned
lib/store/agent-store.ts,.ts,other,L13: /** Product context */,,92 text lines scanned
lib/store/cart-store.ts,.ts,other,L22: * Release a product reservation on the server. | L85: /** Check whether a product is already in the cart. */ | L87: /** Return the cart line for a product id. */,/[...slug] | /account/orders/[id] | /account/wishlist | /blouses | /cart | /checkout/confirmation | /checkout | /collection/[slug] | /collection/fabric/[fabric] | /collection/occasion/[occasion] | /collection | / | /search | /top-viewed,185 text lines scanned
lib/store/import-store.ts,.ts,other,,,95 text lines scanned
lib/store/recently-viewed.ts,.ts,other,L4: * Stores product IDs in localStorage (max 12). Used to show a,/collection/[slug],64 text lines scanned
lib/store/wishlist-store.ts,.ts,other,L24: /** Add a product id. No-op if already present. */ | L26: /** Remove a product id. No-op if not present. */,,89 text lines scanned
lib/story-narrative-images.ts,.ts,other,"L5: import type { Product } from ""@/types/domain""; | L17: products: Product[], | L21: .map((product) => resolveMediaURL(product.images?.[0]))",/,32 text lines scanned
lib/users/email-verification-token.ts,.ts,other,"L2: * P6-01: Email-change verification token. | L9: * Verification: | L22: purpose: ""email verification tokens"", | L42: throw new Error(""Email verification token secret is not configured."");",,111 text lines scanned
lib/users/serialize.ts,.ts,other,"L2: metadata?: unknown; | L8: ): Omit<T, ""metadata"" | ""passwordHash""> { | L11: delete safeUser.metadata; | L12: return safeUser as Omit<T, ""metadata"" | ""passwordHash"">; | L17: ): Omit<T, ""metadata"" | ""passwordHash""> {",,20 text lines scanned
lib/utils.ts,.ts,other,,/404 | /[...slug] | /account/addresses | /account/orders/[id] | /account/orders | /account/profile | /account/profile/verify-email | /account/sign-in | /account/sign-up | /account/wishlist | /blouses | /cart | /checkout/confirmation | /checkout | /collection/[slug] | /collection/fabric/[fabric] | /collection/occasion/[occasion] | /collection | /contact | /founders | /guides/[slug] | /how-it-works | /our-story | /our-team | / | /search | /sell-your-saree | /top-viewed | /why,14 text lines scanned
lib/validation/account.ts,.ts,other,,,68 text lines scanned
lib/validation/order.ts,.ts,other,,,49 text lines scanned
public/.DS_Store,[none],other,,,Binary/media filename inventoried; content not parsed
public/404/Broken_Missing_Product_Image.avif,.avif,product,,,Binary/media filename inventoried; content not parsed
public/404/Empty_Collection_Filter_Result.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/404/Missing_Story_Guide_Page.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/404/No_Search_Results.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/404/Packaging_Media Empty_State.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/404/Product_Unavailable_Archived.avif,.avif,nav,,,Binary/media filename inventoried; content not parsed
public/Blouse_size.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/CoverPage.svg,.svg,media asset,,,Binary/media filename inventoried; content not parsed
public/Ftt_logo_navbar.avif,.avif,nav,,,Binary/media filename inventoried; content not parsed
public/Ftt_logo_navbar.png,.png,nav,,,Binary/media filename inventoried; content not parsed
public/Ftt_logo_navbar.svg,.svg,nav,,,Binary/media filename inventoried; content not parsed
public/Welcoming.mp4,.mp4,media asset,,,Binary/media filename inventoried; content not parsed
public/Welcoming.webm,.webm,media asset,,,Binary/media filename inventoried; content not parsed
public/apple-touch-icon.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/banner/.DS_Store,[none],other,,,Binary/media filename inventoried; content not parsed
public/banner/banner1.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/banner/banner2.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/banner/banner3.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/banner/banner4.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/banner/blouse_banner_1.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/banner/blouse_banner_2.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/banner/collection-banner2-mobile.webp,.webp,media asset,,,Binary/media filename inventoried; content not parsed
public/banner/collection-banner2.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/banner/collection_banner-mobile.webp,.webp,media asset,,,Binary/media filename inventoried; content not parsed
public/banner/collection_banner.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/banner/newbanner1.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/banner/newbanner2.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/banner/newbanner3.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/banner/newbanner4.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/category/C0010T01.JPG,.jpg,media asset,,,Binary/media filename inventoried; content not parsed
public/category/Chiffon.JPG,.jpg,media asset,,,Binary/media filename inventoried; content not parsed
public/category/Cotton_Silk.JPG,.jpg,media asset,,,Binary/media filename inventoried; content not parsed
public/category/Kota_Cotton.jpg,.jpg,media asset,,,Binary/media filename inventoried; content not parsed
public/category/Organza.JPG,.jpg,media asset,,,Binary/media filename inventoried; content not parsed
public/category/cotton.JPG,.jpg,media asset,,,Binary/media filename inventoried; content not parsed
public/category/georgette.jpg,.jpg,media asset,,,Binary/media filename inventoried; content not parsed
public/category/kanji_mix.JPG,.jpg,media asset,,,Binary/media filename inventoried; content not parsed
public/category/kanjiverram-lcp.webp,.webp,media asset,,,Binary/media filename inventoried; content not parsed
public/category/kanjiverram.jpg,.jpg,media asset,,,Binary/media filename inventoried; content not parsed
public/category/silk-lcp.webp,.webp,media asset,,,Binary/media filename inventoried; content not parsed
public/category/silk.JPG,.jpg,media asset,,,Binary/media filename inventoried; content not parsed
public/favicon.ico,.ico,media asset,,,Binary/media filename inventoried; content not parsed
public/footer/.DS_Store,[none],footer,,,Binary/media filename inventoried; content not parsed
public/footer/ftt-trunk-saree.webp,.webp,footer,,,Binary/media filename inventoried; content not parsed
public/founder/.DS_Store,[none],other,,,Binary/media filename inventoried; content not parsed
public/founder/abraham-founder.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/founder/grace-founder.jpg,.jpg,media asset,,,Binary/media filename inventoried; content not parsed
public/founder/meena-founder.jpg,.jpg,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/1.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/2.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/3-lcp.webp,.webp,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/3.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/4-lcp.webp,.webp,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/4.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/5-lcp.webp,.webp,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/5.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/6-lcp.webp,.webp,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/6.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/7.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/banner.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/banner1.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/mobile_1-lcp.webp,.webp,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/mobile_1.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/mobile_2-lcp.webp,.webp,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/mobile_2.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/mobile_3-lcp.webp,.webp,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/mobile_3.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/mobile_4-lcp.webp,.webp,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/mobile_4.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/timeless.JPG,.jpg,media asset,,,Binary/media filename inventoried; content not parsed
public/hero/you.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/icon-192.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/icon-512.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/logo-vectorized.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/logo.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/manifest.json,.json,other,"L4: ""description"": ""Curated collection of pre-loved luxury sarees with provenance."",",,24 text lines scanned
public/media/.gitkeep,[none],other,,,Binary/media filename inventoried; content not parsed
public/media/hero-bg.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/media/home-cover.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/our-story/.DS_Store,[none],other,,,Binary/media filename inventoried; content not parsed
public/our-story/chap_1.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/our-story/chap_3.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/our-story/chap_4.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/our-story/chap_5.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/our-story/chap_7.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/our-story/chap_8.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/our-story/chap_9.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/packaging/normalpkg-1.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/packaging/normalpkg-2.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/packaging/normalpkg-3.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/packaging/normalpkg-4.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/packaging/normalpkg-5.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/packaging/premiumpkg_1.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/packaging/premiumpkg_2.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/packaging/premiumpkg_3.png,.png,media asset,,,Binary/media filename inventoried; content not parsed
public/seo-candidates/collection-banner-q50.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/seo-candidates/collection-banner-q72.webp,.webp,media asset,,,Binary/media filename inventoried; content not parsed
public/seo-candidates/hero-banner-q50.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/seo-candidates/hero-banner-q72.webp,.webp,media asset,,,Binary/media filename inventoried; content not parsed
public/seo-candidates/hero-banner1-q50.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/seo-candidates/hero-banner1-q72.webp,.webp,media asset,,,Binary/media filename inventoried; content not parsed
public/seo-candidates/hero-timeless-q50.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/seo-candidates/hero-timeless-q72.webp,.webp,media asset,,,Binary/media filename inventoried; content not parsed
public/seo-candidates/home-cover-q50.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/seo-candidates/home-cover-q72.webp,.webp,media asset,,,Binary/media filename inventoried; content not parsed
public/seo-candidates/welcoming-1080p-crf30-muted.mp4,.mp4,media asset,,,Binary/media filename inventoried; content not parsed
public/seo-candidates/welcoming-1080p-crf36-muted.webm,.webm,media asset,,,Binary/media filename inventoried; content not parsed
public/welcome-poster.avif,.avif,media asset,,,Binary/media filename inventoried; content not parsed
public/welcome.webp,.webp,media asset,,,Binary/media filename inventoried; content not parsed
tests/e2e/auth-session-isolation.spec.ts,.ts,test,"L57: id: `phase-d-${label}-product`, | L59: metadata: null, | L123: body: JSON.stringify([`phase-d-${label}-product`]),",,195 text lines scanned
tests/e2e/mobile-screenshot.spec.ts,.ts,test,"L5: test(""mobile product page screenshot"", async ({ page }) => { | L14: path: ""test-results/mobile-product-page.png"", | L19: test(""mobile product gallery screenshot"", async ({ page }) => { | L33: path: ""test-results/mobile-product-gallery.png"",",,37 text lines scanned
tests/e2e/phase-c-checkout-isolation.spec.ts,.ts,test,,,221 text lines scanned
tests/e2e/site-feedback-fixes.spec.ts,.ts,test,"L95: test.describe(""Product gallery UX"", () => { | L96: test(""gallery exposes current product-image region"", async ({ page }) => { | L102: const gallery = page.locator('section[aria-label*=""product images""]').first(); | L111: test(""shows title and purchase CTA in the current mobile layout"", async ({ | L118: const title = page.locator(""h1"", { hasText: ""Kempu Pachai"" }); | L121: await expect(title).toBeVisible();",,138 text lines scanned
tests/helpers/route-harness.ts,.ts,test,,,75 text lines scanned
tests/unit/a11y-critical-paths.test.ts,.ts,test,"L27: import { ProductGallery } from ""@/components/product/product-gallery""; | L35: const fullHtml = `<!DOCTYPE html><html lang=""en""><head><title>Test</title></head><body>${html}</body></html>`; | L90: const brokenHtml = `<img src=""product.jpg""><button></button>`; | L120: `ProductGallery has ${results.violations.length} a11y violations:\n${results.violations.map((v) => ` [${v.id}] ${v.description}: ${v.nodes.map((n) => n.html).join("", "")}`).join(""\… | L138: `ProductGallery (empty) has ${results.violations.length} a11y violations:\n${results.violations.map((v) => ` [${v.id}] ${v.description}`).join(""\n"")}`",,142 text lines scanned
tests/unit/admin-import-caps.test.ts,.ts,test,"L11: vi.mock(""@/db/queries/product-types"", () => ({",,116 text lines scanned
tests/unit/admin-orders-refund.test.ts,.ts,test,"L166: // Restock was called for the one-of-one product | L276: // LITERAL PREDICATE VALUES (not schema metadata). | L280: // literals. This avoids false positives from enum metadata embedded in | L292: // schema column metadata (name, enumValues, columnType, etc.). | L388: // Walk only queryChunks literals (not schema metadata/enumValues)",,405 text lines scanned
tests/unit/admin-orders-status.test.ts,.ts,test,,,143 text lines scanned
tests/unit/admin-release.test.ts,.ts,test,"L23: describe(""admin release metadata"", () => { | L31: expect.objectContaining({ title: ""Added"" }), | L32: expect.objectContaining({ title: ""Updated"" }), | L33: expect.objectContaining({ title: ""Fixed"" }),",,67 text lines scanned
tests/unit/admin-user-management-routes.test.ts,.ts,test,"L81: metadata: { internal: true }, | L106: expect(json).not.toHaveProperty(""metadata""); | L118: it(""admin user list response excludes passwordHash and metadata"", async () => { | L123: metadata: { internal: true }, | L140: expect(json[0]).not.toHaveProperty(""metadata"");",,189 text lines scanned
tests/unit/aeo-geo-faq.test.ts,.ts,test,"L13: description?: string; | L15: openGraph?: { | L16: description?: string; | L18: title?: string; | L20: title?: string | { absolute: string }; | L21: twitter?: { | L23: description?: string; | L25: title?: string; | L43: const [faqPage, faqContent] = await Promise.all([ | L45: import(""@/lib/seo/faq-content""), | L47: const html = renderToStaticMarkup(createElement(faqPage.default)); | L66: it(""keeps FAQPage schema tied to only the visible FAQ entries"", async () => {",,174 text lines scanned
tests/unit/aeo-schema-completeness.test.ts,.ts,schema,"L2: * P5-06: AEO schema completeness audit. | L4: * Iterates MULTIPLE product fixtures through the REAL productJsonLd() builder | L5: * and PARSES the emitted ld+json. Asserts every required Product+Offer field is | L10: * - Organization schema is present (site-wide via root layout). | L11: * - llms.txt route returns correct content-type + real product links. | L12: * - FAQ page route emits valid FAQPage JSON-LD. | L13: * - Per-product OG data helper returns correct title/price/image. | L22: import type { Product } from ""@/types/domain""; | L69: getProductDisplayDetails: (product: Record<string, unknown>) => ({ | L70: fabric: (product.detailsFabric as string) ?? ""Silk"", | L118: ""@/lib/seo/json-ld"" | L121: // ── Product fixtures — deliberately varied for mutation-proofing ─────────────",,642 text lines scanned
tests/unit/analytics-client-ga4.test.ts,.ts,test,"L23: productId: ""product-123"", | L35: item_id: ""product-123"",",,152 text lines scanned
tests/unit/analytics-client-no-purchase.test.ts,.ts,test,,,52 text lines scanned
tests/unit/analytics-emit-exactly-once.test.ts,.ts,test,"L39: vi.mock(""@/db/schema"", () => ({",,288 text lines scanned
tests/unit/analytics-emit.test.ts,.ts,test,,,300 text lines scanned
tests/unit/analytics-ga4-ecommerce.test.ts,.ts,test,"L23: it(""builds a canonical GA4 item"", () => { | L27: id: ""product-123"", | L35: item_id: ""product-123"", | L47: id: ""product-456"", | L53: item_id: ""product-456"", | L60: it(""builds a canonical view_item event"", () => { | L65: id: ""product-123"", | L82: item_id: ""product-123"", | L96: it(""uses the correct canonical event names"", () => { | L98: id: ""product-123"",",,107 text lines scanned
tests/unit/analytics-gtm-gate.test.ts,.ts,test,,,43 text lines scanned
tests/unit/analytics-track-consent.test.ts,.ts,test,,,119 text lines scanned
tests/unit/app-api-surface.test.ts,.ts,test,,,24 text lines scanned
tests/unit/auth-middleware.test.ts,.ts,test,,,78 text lines scanned
tests/unit/auth-options-security.test.ts,.ts,test,,,127 text lines scanned
tests/unit/auth-otp-expiry.test.ts,.ts,test,"L70: metadata: null,",,163 text lines scanned
tests/unit/auth-otp-phase-d.test.ts,.ts,test,"L63: metadata: null, | L97: metadata: null,",,320 text lines scanned
tests/unit/auth-otp-registration-complete.test.ts,.ts,test,"L71: metadata: {}, | L91: metadata: null, | L149: it(""does not reveal an existing real account before sign-up OTP verification"", async () => { | L178: it(""does not create a duplicate user for an existing real email after verification"", async () => { | L229: metadata: expect.objectContaining({ role: ""admin"" }), | L237: metadata: { source: ""checkout"" }, | L245: metadata: { authMethod: ""email_otp"", source: ""checkout"" }, | L264: metadata: expect.objectContaining({ authMethod: ""email_otp"", source: ""checkout"" }), | L283: metadata: { authMethod: ""email_otp"" }, | L303: metadata: { authMethod: ""email_otp"" },",,317 text lines scanned
tests/unit/auth-otp-route-expiry.test.ts,.ts,test,"L89: it(""rejects expired OTP verification and does not create a ticket"", async () => { | L137: metadata: expect.objectContaining({ deliverable: true }),",,144 text lines scanned
tests/unit/block-composer.test.ts,.ts,test,"L20: // Mock DB and product data layer — block-composer imports BLOCK_REGISTRY which | L21: // imports product-grid which imports lib/data/products which needs DATABASE_URL. | L34: vi.mock(""@/components/product/product-card"", () => ({ ProductCard: () => null })); | L118: { clientId: ""c"", type: ""product-grid"", props: { source: ""featured"" } }, | L151: { clientId: ""c"", type: ""product-grid"", props: { source: ""featured"" } }, | L194: { clientId: ""1"", type: ""hero"", props: { headline: ""Title"" } }, | L196: { clientId: ""3"", type: ""product-grid"", props: { source: ""featured"" } }, | L200: expect(types).toEqual([""hero"", ""rich-text"", ""product-grid""]); | L262: body: JSON.stringify({ slug: ""test-composer-page"", title: ""Composer Test"" }), | L271: blocks = addBlock(blocks, ""product-grid"", { source: ""featured"" }); | L279: expect(blocks[2].type).toBe(""product-grid""); | L298: expect(types).toEqual([""rich-text"", ""hero"", ""product-grid""]);",,341 text lines scanned
tests/unit/block-faq-json-ld.test.ts,.ts,schema,"L2: * P3-08: FAQ block rendered-output JSON-LD test. | L4: * Follows the P1-16 pattern established in tests/unit/json-ld-render.test.ts: | L7: * - Parse it with JSON.parse and assert schema.org shape + item count. | L13: * registry (product-grid). Mock at the module level per discipline rules. | L22: // ── Transitive deps of the registry (product-grid, hero, etc.) ─────────────── | L38: vi.mock(""@/components/product/product-card"", () => ({ | L54: const { safeJsonLd } = await import(""@/lib/seo/json-ld""); | L64: * find the script element carrying the JSON-LD payload. | L121: describe(""FAQ block — FAQPage JSON-LD rendered-output tests (P1-16 pattern)"", () => { | L146: it(""Test A — FAQPage @type and mainEntity length reflect real items (mutation-proven)"", async () => { | L159: expect(parsed[""@context""]).toBe(""https://schema.org""); | L160: expect(parsed[""@type""]).toBe(""FAQPage"");",,260 text lines scanned
tests/unit/block-hero.test.ts,.ts,test,,,96 text lines scanned
tests/unit/block-p308-new-blocks.test.ts,.ts,test,"L12: * - propsSchema save-time tests call safeParse directly on the real schema. | L24: // product-grid imports lib/data/products which requires DATABASE_URL | L40: vi.mock(""@/components/product/product-card"", () => ({ | L88: ""product-grid"", | L926: ""product-grid"", | L943: const schema = BLOCK_EDITOR_SCHEMAS[type]; | L944: expect(schema).toBeDefined(); | L945: expect(schema.fields).toBeDefined(); | L946: expect(typeof schema.fields).toBe(""object""); | L947: expect(Object.keys(schema.fields).length).toBeGreaterThan(0); | L993: it(""editor schema field type for messages is list-of-text (FT-12)"", () => { | L994: const schema = BLOCK_EDITOR_SCHEMAS[""announcement-bar""];",,1062 text lines scanned
tests/unit/block-product-grid.test.ts,.ts,product,"L2: * P3-02: Product-grid block unit tests | L8: * - Product query functions are mocked and called with correct args | L11: import type { Product } from ""@/types/domain""; | L13: // Build a minimal mock product matching ProductWithRelations shape | L14: const makeMockProduct = (id: string, slug: string): Product => | L18: name: `Product ${slug}`, | L32: } as unknown as Product); | L34: // Mock the product data functions | L68: const { productGridBlock } = await import(""@/lib/content/blocks/product-grid""); | L72: describe(""Product-grid block"", () => { | L74: expect(productGridBlock.type).toBe(""product-grid""); | L82: expect(productGridBlock.editorMeta.label).toBe(""Product Grid"");",,249 text lines scanned
