URL,Source file/helper,Schema type,Full @type path if nested,Main name,Description,Product fields present,Offer fields present,Breadcrumb fields present,FAQ fields present,Organization fields present,LocalBusiness fields present,Review/AggregateRating fields present,Valid JSON,Matches visible content?,Risk flags,Raw JSON reference location
/collection/nava-pazham-kanjeevaram-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Organization,root.offers.seller.@type,Nava Pazham,"Among the most revered motifs in the Kanchipuram weaving tradition, the Nava Pazham or nine sacred fruits carries centuries of symbolism woven into every inch of silk. Each fruit in the repertoire, from the mango and banana to the pomegranate and jackfruit, represents abundance, fertility, and divine blessing. This saree bears that storied vocabulary across its body and pallu, a testament to the weaver's deep knowledge of the classical design canon.

Woven in pure mulberry silk with traditional zari work, this Kanjeevaram carries the unmistakable weight and drape that only handloom Kanchipuram silk can offer. The fruit motifs are rendered with care each one distinct, each one placed with the rhythmic precision that marks a skilled hand at the loom. The selvedge is intact and the zari retains its warmth, suggesting this piece was treasured and stored with intention.

This is a saree that was likely reserved for auspicious occasions temple visits, harvest celebrations, family milestones. It carries the quiet gravitas of a textile that has witnessed life's most meaningful moments, and now waits to be part of new ones.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbmF2YS1wYXpoYW0ta2FuamVldmFyYW0tc2lsaw-schema-3 in seo-inventory-raw.json
/collection/nava-pazham-kanjeevaram-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,BreadcrumbList,root.@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbmF2YS1wYXpoYW0ta2FuamVldmFyYW0tc2lsaw-schema-4 in seo-inventory-raw.json
/collection/nava-pazham-kanjeevaram-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[0].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbmF2YS1wYXpoYW0ta2FuamVldmFyYW0tc2lsaw-schema-4 in seo-inventory-raw.json
/collection/nava-pazham-kanjeevaram-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[1].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbmF2YS1wYXpoYW0ta2FuamVldmFyYW0tc2lsaw-schema-4 in seo-inventory-raw.json
/collection/nava-pazham-kanjeevaram-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[2].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbmF2YS1wYXpoYW0ta2FuamVldmFyYW0tc2lsaw-schema-4 in seo-inventory-raw.json
/collection/nila-blue-gold-zari-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbmlsYS1ibHVlLWdvbGQtemFyaS1zaWxr-schema-1 in seo-inventory-raw.json
/collection/nila-blue-gold-zari-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbmlsYS1ibHVlLWdvbGQtemFyaS1zaWxr-schema-1 in seo-inventory-raw.json
/collection/nila-blue-gold-zari-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbmlsYS1ibHVlLWdvbGQtemFyaS1zaWxr-schema-2 in seo-inventory-raw.json
/collection/nila-blue-gold-zari-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbmlsYS1ibHVlLWdvbGQtemFyaS1zaWxr-schema-2 in seo-inventory-raw.json
/collection/nila-blue-gold-zari-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Product,root.@type,Nila Blue Gold Zari Silk,"Blue Nila carries that intention still. This is a saree that has known careful hands. Folded away after the puja, brought out again only when the occasion asked for it. It holds that intention still, the kind of restraint that speaks of taste refined over years, of a wardrobe curated with patience rather than impulse. Blue Nila arrives now ready to continue its story.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbmlsYS1ibHVlLWdvbGQtemFyaS1zaWxr-schema-3 in seo-inventory-raw.json
/collection/nila-blue-gold-zari-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Brand,root.brand.@type,Nila Blue Gold Zari Silk,"Blue Nila carries that intention still. This is a saree that has known careful hands. Folded away after the puja, brought out again only when the occasion asked for it. It holds that intention still, the kind of restraint that speaks of taste refined over years, of a wardrobe curated with patience rather than impulse. Blue Nila arrives now ready to continue its story.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbmlsYS1ibHVlLWdvbGQtemFyaS1zaWxr-schema-3 in seo-inventory-raw.json
/collection/nila-blue-gold-zari-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,PropertyValue,root.additionalProperty[0].@type,Nila Blue Gold Zari Silk,"Blue Nila carries that intention still. This is a saree that has known careful hands. Folded away after the puja, brought out again only when the occasion asked for it. It holds that intention still, the kind of restraint that speaks of taste refined over years, of a wardrobe curated with patience rather than impulse. Blue Nila arrives now ready to continue its story.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbmlsYS1ibHVlLWdvbGQtemFyaS1zaWxr-schema-3 in seo-inventory-raw.json
/collection/nila-blue-gold-zari-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,PropertyValue,root.additionalProperty[1].@type,Nila Blue Gold Zari Silk,"Blue Nila carries that intention still. This is a saree that has known careful hands. Folded away after the puja, brought out again only when the occasion asked for it. It holds that intention still, the kind of restraint that speaks of taste refined over years, of a wardrobe curated with patience rather than impulse. Blue Nila arrives now ready to continue its story.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbmlsYS1ibHVlLWdvbGQtemFyaS1zaWxr-schema-3 in seo-inventory-raw.json
/collection/nila-blue-gold-zari-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Offer,root.offers.@type,Nila Blue Gold Zari Silk,"Blue Nila carries that intention still. This is a saree that has known careful hands. Folded away after the puja, brought out again only when the occasion asked for it. It holds that intention still, the kind of restraint that speaks of taste refined over years, of a wardrobe curated with patience rather than impulse. Blue Nila arrives now ready to continue its story.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbmlsYS1ibHVlLWdvbGQtemFyaS1zaWxr-schema-3 in seo-inventory-raw.json
/collection/nila-blue-gold-zari-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Organization,root.offers.seller.@type,Nila Blue Gold Zari Silk,"Blue Nila carries that intention still. This is a saree that has known careful hands. Folded away after the puja, brought out again only when the occasion asked for it. It holds that intention still, the kind of restraint that speaks of taste refined over years, of a wardrobe curated with patience rather than impulse. Blue Nila arrives now ready to continue its story.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbmlsYS1ibHVlLWdvbGQtemFyaS1zaWxr-schema-3 in seo-inventory-raw.json
/collection/nila-blue-gold-zari-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,BreadcrumbList,root.@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbmlsYS1ibHVlLWdvbGQtemFyaS1zaWxr-schema-4 in seo-inventory-raw.json
/collection/nila-blue-gold-zari-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[0].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbmlsYS1ibHVlLWdvbGQtemFyaS1zaWxr-schema-4 in seo-inventory-raw.json
/collection/nila-blue-gold-zari-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[1].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbmlsYS1ibHVlLWdvbGQtemFyaS1zaWxr-schema-4 in seo-inventory-raw.json
/collection/nila-blue-gold-zari-silk,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[2].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbmlsYS1ibHVlLWdvbGQtemFyaS1zaWxr-schema-4 in seo-inventory-raw.json
/collection/colorful-vintage-kanjeevaram,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vY29sb3JmdWwtdmludGFnZS1rYW5qZWV2YXJhbQ-schema-1 in seo-inventory-raw.json
/collection/colorful-vintage-kanjeevaram,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vY29sb3JmdWwtdmludGFnZS1rYW5qZWV2YXJhbQ-schema-1 in seo-inventory-raw.json
/collection/colorful-vintage-kanjeevaram,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vY29sb3JmdWwtdmludGFnZS1rYW5qZWV2YXJhbQ-schema-2 in seo-inventory-raw.json
/collection/colorful-vintage-kanjeevaram,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vY29sb3JmdWwtdmludGFnZS1rYW5qZWV2YXJhbQ-schema-2 in seo-inventory-raw.json
/collection/colorful-vintage-kanjeevaram,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Product,root.@type,Colorful Vintage Kanjeevaram,"A vintage canvas, dipped in sunset hues. The Kanjeevaram, a fabric that remembers weddings, mornings at the prayer room, and quiet afternoons under the fan.

This piece is a vintage colourful Kanjeevaram saree from our collection, with gold zari embroidery and fine gold accent details, as if someone captured the entire sunset and turned it into a drape.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vY29sb3JmdWwtdmludGFnZS1rYW5qZWV2YXJhbQ-schema-3 in seo-inventory-raw.json
/collection/colorful-vintage-kanjeevaram,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Brand,root.brand.@type,Colorful Vintage Kanjeevaram,"A vintage canvas, dipped in sunset hues. The Kanjeevaram, a fabric that remembers weddings, mornings at the prayer room, and quiet afternoons under the fan.

This piece is a vintage colourful Kanjeevaram saree from our collection, with gold zari embroidery and fine gold accent details, as if someone captured the entire sunset and turned it into a drape.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vY29sb3JmdWwtdmludGFnZS1rYW5qZWV2YXJhbQ-schema-3 in seo-inventory-raw.json
/collection/colorful-vintage-kanjeevaram,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,PropertyValue,root.additionalProperty[0].@type,Colorful Vintage Kanjeevaram,"A vintage canvas, dipped in sunset hues. The Kanjeevaram, a fabric that remembers weddings, mornings at the prayer room, and quiet afternoons under the fan.

This piece is a vintage colourful Kanjeevaram saree from our collection, with gold zari embroidery and fine gold accent details, as if someone captured the entire sunset and turned it into a drape.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vY29sb3JmdWwtdmludGFnZS1rYW5qZWV2YXJhbQ-schema-3 in seo-inventory-raw.json
/collection/colorful-vintage-kanjeevaram,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,PropertyValue,root.additionalProperty[1].@type,Colorful Vintage Kanjeevaram,"A vintage canvas, dipped in sunset hues. The Kanjeevaram, a fabric that remembers weddings, mornings at the prayer room, and quiet afternoons under the fan.

This piece is a vintage colourful Kanjeevaram saree from our collection, with gold zari embroidery and fine gold accent details, as if someone captured the entire sunset and turned it into a drape.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vY29sb3JmdWwtdmludGFnZS1rYW5qZWV2YXJhbQ-schema-3 in seo-inventory-raw.json
/collection/colorful-vintage-kanjeevaram,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Offer,root.offers.@type,Colorful Vintage Kanjeevaram,"A vintage canvas, dipped in sunset hues. The Kanjeevaram, a fabric that remembers weddings, mornings at the prayer room, and quiet afternoons under the fan.

This piece is a vintage colourful Kanjeevaram saree from our collection, with gold zari embroidery and fine gold accent details, as if someone captured the entire sunset and turned it into a drape.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vY29sb3JmdWwtdmludGFnZS1rYW5qZWV2YXJhbQ-schema-3 in seo-inventory-raw.json
/collection/colorful-vintage-kanjeevaram,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Organization,root.offers.seller.@type,Colorful Vintage Kanjeevaram,"A vintage canvas, dipped in sunset hues. The Kanjeevaram, a fabric that remembers weddings, mornings at the prayer room, and quiet afternoons under the fan.

This piece is a vintage colourful Kanjeevaram saree from our collection, with gold zari embroidery and fine gold accent details, as if someone captured the entire sunset and turned it into a drape.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vY29sb3JmdWwtdmludGFnZS1rYW5qZWV2YXJhbQ-schema-3 in seo-inventory-raw.json
/collection/colorful-vintage-kanjeevaram,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,BreadcrumbList,root.@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vY29sb3JmdWwtdmludGFnZS1rYW5qZWV2YXJhbQ-schema-4 in seo-inventory-raw.json
/collection/colorful-vintage-kanjeevaram,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[0].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vY29sb3JmdWwtdmludGFnZS1rYW5qZWV2YXJhbQ-schema-4 in seo-inventory-raw.json
/collection/colorful-vintage-kanjeevaram,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[1].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vY29sb3JmdWwtdmludGFnZS1rYW5qZWV2YXJhbQ-schema-4 in seo-inventory-raw.json
/collection/colorful-vintage-kanjeevaram,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[2].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vY29sb3JmdWwtdmludGFnZS1rYW5qZWV2YXJhbQ-schema-4 in seo-inventory-raw.json
/collection/gulabi-kota-cotton,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZ3VsYWJpLWtvdGEtY290dG9u-schema-1 in seo-inventory-raw.json
/collection/gulabi-kota-cotton,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZ3VsYWJpLWtvdGEtY290dG9u-schema-1 in seo-inventory-raw.json
/collection/gulabi-kota-cotton,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZ3VsYWJpLWtvdGEtY290dG9u-schema-2 in seo-inventory-raw.json
/collection/gulabi-kota-cotton,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZ3VsYWJpLWtvdGEtY290dG9u-schema-2 in seo-inventory-raw.json
/collection/gulabi-kota-cotton,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Product,root.@type,Gulabi Kota Cotton,"Picture this: a gorgeous pink flower in a sun‑lit garden this saree is that, turned into something you can wear.
Perfect for garden parties, slow‑morning coffees, or simply walking into your day like you’re carrying a little celebration with you.

Light, breathable, and intricately patterned, it’s one of our personal favourites for everyday elegance.

Gulabi kota cotton, with a gold blouse that feels like a quiet highlight.

Fabric: kota cotton

Work: Intricate woven patterns

Blouse pairing: Gold blouse",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vZ3VsYWJpLWtvdGEtY290dG9u-schema-3 in seo-inventory-raw.json
/collection/gulabi-kota-cotton,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Brand,root.brand.@type,Gulabi Kota Cotton,"Picture this: a gorgeous pink flower in a sun‑lit garden this saree is that, turned into something you can wear.
Perfect for garden parties, slow‑morning coffees, or simply walking into your day like you’re carrying a little celebration with you.

Light, breathable, and intricately patterned, it’s one of our personal favourites for everyday elegance.

Gulabi kota cotton, with a gold blouse that feels like a quiet highlight.

Fabric: kota cotton

Work: Intricate woven patterns

Blouse pairing: Gold blouse",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vZ3VsYWJpLWtvdGEtY290dG9u-schema-3 in seo-inventory-raw.json
/collection/gulabi-kota-cotton,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,PropertyValue,root.additionalProperty[0].@type,Gulabi Kota Cotton,"Picture this: a gorgeous pink flower in a sun‑lit garden this saree is that, turned into something you can wear.
Perfect for garden parties, slow‑morning coffees, or simply walking into your day like you’re carrying a little celebration with you.

Light, breathable, and intricately patterned, it’s one of our personal favourites for everyday elegance.

Gulabi kota cotton, with a gold blouse that feels like a quiet highlight.

Fabric: kota cotton

Work: Intricate woven patterns

Blouse pairing: Gold blouse",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vZ3VsYWJpLWtvdGEtY290dG9u-schema-3 in seo-inventory-raw.json
/collection/gulabi-kota-cotton,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,PropertyValue,root.additionalProperty[1].@type,Gulabi Kota Cotton,"Picture this: a gorgeous pink flower in a sun‑lit garden this saree is that, turned into something you can wear.
Perfect for garden parties, slow‑morning coffees, or simply walking into your day like you’re carrying a little celebration with you.

Light, breathable, and intricately patterned, it’s one of our personal favourites for everyday elegance.

Gulabi kota cotton, with a gold blouse that feels like a quiet highlight.

Fabric: kota cotton

Work: Intricate woven patterns

Blouse pairing: Gold blouse",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vZ3VsYWJpLWtvdGEtY290dG9u-schema-3 in seo-inventory-raw.json
/collection/gulabi-kota-cotton,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Offer,root.offers.@type,Gulabi Kota Cotton,"Picture this: a gorgeous pink flower in a sun‑lit garden this saree is that, turned into something you can wear.
Perfect for garden parties, slow‑morning coffees, or simply walking into your day like you’re carrying a little celebration with you.

Light, breathable, and intricately patterned, it’s one of our personal favourites for everyday elegance.

Gulabi kota cotton, with a gold blouse that feels like a quiet highlight.

Fabric: kota cotton

Work: Intricate woven patterns

Blouse pairing: Gold blouse",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vZ3VsYWJpLWtvdGEtY290dG9u-schema-3 in seo-inventory-raw.json
/collection/gulabi-kota-cotton,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Organization,root.offers.seller.@type,Gulabi Kota Cotton,"Picture this: a gorgeous pink flower in a sun‑lit garden this saree is that, turned into something you can wear.
Perfect for garden parties, slow‑morning coffees, or simply walking into your day like you’re carrying a little celebration with you.

Light, breathable, and intricately patterned, it’s one of our personal favourites for everyday elegance.

Gulabi kota cotton, with a gold blouse that feels like a quiet highlight.

Fabric: kota cotton

Work: Intricate woven patterns

Blouse pairing: Gold blouse",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vZ3VsYWJpLWtvdGEtY290dG9u-schema-3 in seo-inventory-raw.json
/collection/gulabi-kota-cotton,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,BreadcrumbList,root.@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZ3VsYWJpLWtvdGEtY290dG9u-schema-4 in seo-inventory-raw.json
/collection/gulabi-kota-cotton,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[0].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZ3VsYWJpLWtvdGEtY290dG9u-schema-4 in seo-inventory-raw.json
/collection/gulabi-kota-cotton,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[1].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZ3VsYWJpLWtvdGEtY290dG9u-schema-4 in seo-inventory-raw.json
/collection/gulabi-kota-cotton,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[2].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZ3VsYWJpLWtvdGEtY290dG9u-schema-4 in seo-inventory-raw.json
/collection/kempu-pachai-and-bandhani,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24va2VtcHUtcGFjaGFpLWFuZC1iYW5kaGFuaQ-schema-1 in seo-inventory-raw.json
/collection/kempu-pachai-and-bandhani,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24va2VtcHUtcGFjaGFpLWFuZC1iYW5kaGFuaQ-schema-1 in seo-inventory-raw.json
/collection/kempu-pachai-and-bandhani,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24va2VtcHUtcGFjaGFpLWFuZC1iYW5kaGFuaQ-schema-2 in seo-inventory-raw.json
/collection/kempu-pachai-and-bandhani,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24va2VtcHUtcGFjaGFpLWFuZC1iYW5kaGFuaQ-schema-2 in seo-inventory-raw.json
/collection/kempu-pachai-and-bandhani,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Product,root.@type,Kempu Pachai & Bandhani,"In the lexicon of Indian colour, Kempu the deep, auspicious red of temple vermillion and Pachai the lush, living green of new paddy are not merely shades. They are symbols, worn at thresholds of ceremony, carried in the memory of festivity and devotion. This bandhini saree holds both in its body, bound together by the ancient resist-dyeing hands of Rajasthani or Gujarati craftswomen, each tiny gathered knot tied with intention before the cloth ever met colour",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24va2VtcHUtcGFjaGFpLWFuZC1iYW5kaGFuaQ-schema-3 in seo-inventory-raw.json
